divipola,annee,valeur,moran_local,p_simule,classe,municipio,departamento
17653,2022,0.19819126182515756,0.608804578864565,0.011,Bas-Bas,Salamina,Caldas
17662,2022,1.0555324971264035,0.05914370685866519,0.229,Non significatif,Samaná,Caldas
17665,2022,1.2370502540542156,0.04515794927515113,0.068,Non significatif,San José,Caldas
17777,2022,0.2923858478322599,0.5250115146279398,0.026,Bas-Bas,Supía,Caldas
17867,2022,0.0,0.40041218214560353,0.142,Non significatif,Victoria,Caldas
17873,2022,0.0,0.4217469948900431,0.134,Non significatif,Villamaría,Caldas
17877,2022,0.07495417949820195,0.4414515081528483,0.107,Non significatif,Viterbo,Caldas
18001,2022,1.8305370069887736,0.19422342999869904,0.088,Non significatif,Florencia,Caquetá
18029,2022,2.861638832749993,1.454585932883134,0.006,Haut-Haut,Albania,Caquetá
18094,2022,3.2683567683569534,0.8412012124983054,0.074,Non significatif,Belén de los Andaquíes,Caquetá
18150,2022,3.6811156959447175,2.7461185601336826,0.002,Haut-Haut,Cartagena del Chairá,Caquetá
18205,2022,4.207924015933745,3.0632860088628604,0.005,Haut-Haut,Curillo,Caquetá
18247,2022,2.8359474214719964,0.9993072621115667,0.023,Haut-Haut,El Doncello,Caquetá
18256,2022,3.896529107433222,1.963641832391595,0.017,Haut-Haut,El Paujíl,Caquetá
18410,2022,4.508543517783867,2.601424830288589,0.012,Haut-Haut,La Montañita,Caquetá
18460,2022,2.912223713364667,1.6357045192857687,0.006,Haut-Haut,Milán,Caquetá
18479,2022,2.384702018021665,0.7486534125564432,0.02,Haut-Haut,Morelia,Caquetá
18592,2022,3.3050558361168614,1.1791766565191002,0.032,Haut-Haut,Puerto Rico,Caquetá
18610,2022,3.7064608851195118,1.827100251541629,0.017,Haut-Haut,San José del Fragua,Caquetá
18753,2022,3.917853785437959,2.3069076492716247,0.01,Haut-Haut,San Vicente del Caguán,Caquetá
18756,2022,4.250950879515462,2.3886759494898593,0.012,Haut-Haut,Solano,Caquetá
18785,2022,3.731031199813417,2.4859680528397945,0.006,Haut-Haut,Solita,Caquetá
18860,2022,3.957532746130514,2.174083327181033,0.011,Haut-Haut,Valparaíso,Caquetá
19001,2022,0.7351208841881609,-0.15435688516080126,0.196,Non significatif,Popayán,Cauca
19022,2022,5.392781790093066,1.9375788381737349,0.06,Non significatif,Almaguer,Cauca
19050,2022,6.080270984563754,5.448563362421534,0.001,Haut-Haut,Argelia,Cauca
19075,2022,4.6871559691916715,3.737183042973385,0.004,Haut-Haut,Balboa,Cauca
19100,2022,2.803514271928175,1.3169859997848004,0.007,Haut-Haut,Bolívar,Cauca
19110,2022,4.025205804161701,1.4993870497300719,0.038,Haut-Haut,Buenos Aires,Cauca
19130,2022,2.6836128388810367,0.2656249620478724,0.239,Non significatif,Cajibío,Cauca
19137,2022,2.020517104755513,0.1834225732328328,0.179,Non significatif,Caldono,Cauca
19142,2022,2.80048647240225,0.47649573621978886,0.136,Non significatif,Caloto,Cauca
19212,2022,3.6418053282416105,0.8525475851718677,0.105,Non significatif,Corinto,Cauca
19256,2022,3.681036088333061,2.085238220426181,0.01,Haut-Haut,El Tambo,Cauca
19290,2022,3.0550728160774168,0.586452653358424,0.123,Non significatif,Florencia,Cauca
19300,2022,1.4989611545596453,0.07058803338685309,0.071,Non significatif,Guachené,Cauca
19318,2022,5.663299112308104,8.635629072849456,0.001,Haut-Haut,Guapi,Cauca
19355,2022,2.276606212097011,0.041347559800741646,0.412,Non significatif,Inzá,Cauca
19364,2022,1.5882076221844832,0.08840503762603215,0.109,Non significatif,Jambaló,Cauca
19392,2022,3.1791514753030072,0.9991640160913656,0.042,Haut-Haut,La Sierra,Cauca
19397,2022,2.245492761435297,0.7837007326827361,0.01,Haut-Haut,La Vega,Cauca
19418,2022,4.689504177930932,3.402088487736789,0.005,Haut-Haut,López de Micay,Cauca
19450,2022,2.7873083676490102,0.8749542180972593,0.035,Haut-Haut,Mercaderes,Cauca
19455,2022,2.518042784398475,0.2625487211700599,0.218,Non significatif,Miranda,Cauca
19473,2022,2.423235495039609,0.7016911027005139,0.028,Haut-Haut,Morales,Cauca
19513,2022,2.243142333070154,0.3280175159906644,0.11,Non significatif,Padilla,Cauca
19517,2022,2.2939401660571823,0.3603793392209165,0.099,Non significatif,Páez,Cauca
19532,2022,2.982959216259069,1.9375362920797794,0.001,Haut-Haut,Patía,Cauca
19533,2022,3.987817355769568,1.9790998843587986,0.018,Haut-Haut,Piamonte,Cauca
19548,2022,1.4295432180932957,0.01581713678343678,0.251,Non significatif,Piendamó - Tunía,Cauca
19573,2022,1.5446445505725979,0.028831183228830763,0.288,Non significatif,Puerto Tejada,Cauca
19585,2022,0.4764869182598173,0.095275585695347,0.362,Non significatif,Puracé,Cauca
19622,2022,3.243791604237014,1.023466557959167,0.043,Haut-Haut,Rosas,Cauca
19693,2022,1.408617975159709,0.0460755940246847,0.02,Haut-Haut,San Sebastián,Cauca
19698,2022,3.0132200306826955,0.778061110288445,0.068,Non significatif,Santander de Quilichao,Cauca
19701,2022,2.9879643435076755,0.04035687196127843,0.431,Non significatif,Santa Rosa,Cauca
19743,2022,0.9459538485748499,-0.07017339174302903,0.252,Non significatif,Silvia,Cauca
19760,2022,1.7245651704834952,0.16977683971867477,0.074,Non significatif,Sotará - Paispamba,Cauca
19780,2022,3.891284615591644,1.5488896236438499,0.033,Haut-Haut,Suárez,Cauca
19785,2022,3.2967072855950867,1.7120608891161901,0.009,Haut-Haut,Sucre,Cauca
19807,2022,2.3475282005767224,0.4313442525868808,0.082,Non significatif,Timbío,Cauca
19809,2022,4.16260660733058,4.768444517682987,0.001,Haut-Haut,Timbiquí,Cauca
19821,2022,2.023376571078877,0.32099573998528164,0.063,Non significatif,Toribío,Cauca
19824,2022,1.392230421259975,-0.0036560191118162177,0.42,Non significatif,Totoró,Cauca
19845,2022,1.629921556149943,0.08704391169590121,0.154,Non significatif,Villa Rica,Cauca
20001,2022,0.33456985912996273,-0.2183670251176692,0.225,Non significatif,Valledupar,Cesar
20011,2022,1.1304836170152448,-0.04512393558734471,0.229,Non significatif,Aguachica,Cesar
20013,2022,0.6513096706600476,-0.05808107367834618,0.36,Non significatif,Agustín Codazzi,Cesar
20032,2022,2.312438341272753,-0.0207248718242333,0.497,Non significatif,Astrea,Cesar
20045,2022,1.0483807307568311,0.007955714049170757,0.483,Non significatif,Becerril,Cesar
20060,2022,0.3203055678234968,0.1386140959708148,0.327,Non significatif,Bosconia,Cesar
20175,2022,1.3592139234623721,0.004382417151518213,0.161,Non significatif,Chimichagua,Cesar
20178,2022,0.4881410683854227,-0.0873364620808036,0.336,Non significatif,Chiriguaná,Cesar
20228,2022,2.2890723985813763,0.22198697304009266,0.207,Non significatif,Curumaní,Cesar
20238,2022,1.5289399174073193,-0.046158166472752886,0.187,Non significatif,El Copey,Cesar
20250,2022,0.7181580221645046,0.10346846691620451,0.287,Non significatif,El Paso,Cesar
20295,2022,1.2174997500142228,-0.061606598946310306,0.057,Non significatif,Gamarra,Cesar
20310,2022,3.6484772572992634,1.5981514294752006,0.024,Haut-Haut,González,Cesar
20383,2022,1.3422365389784585,-0.0005951153154040974,0.15,Non significatif,La Gloria,Cesar
20400,2022,1.1918576902884048,0.02061334780377238,0.329,Non significatif,La Jagua de Ibirico,Cesar
20443,2022,0.4219253832437886,-0.0680339349689899,0.375,Non significatif,Manaure Balcón del Cesar,Cesar
20517,2022,3.010264837139402,0.718390474646806,0.085,Non significatif,Pailitas,Cesar
20550,2022,2.27400900264807,0.11238285389708755,0.308,Non significatif,Pelaya,Cesar
20570,2022,2.1219767684218116,-0.11884367907098689,0.305,Non significatif,Pueblo Bello,Cesar
20614,2022,0.920706020038267,-0.09730807539872427,0.211,Non significatif,Río de Oro,Cesar
20621,2022,3.3680792109588813,-0.4096978098020265,0.234,Non significatif,La Paz,Cesar
20710,2022,0.9442909743141296,-0.03240456159140482,0.363,Non significatif,San Alberto,Cesar
20750,2022,1.7227442221955032,-0.021373143882202118,0.45,Non significatif,San Diego,Cesar
20770,2022,1.2493988043445063,0.0016500444235278528,0.497,Non significatif,San Martín,Cesar
20787,2022,2.3561995465010157,0.31268578109420897,0.151,Non significatif,Tamalameque,Cesar
23001,2022,1.8022160593961245,0.2314448525175002,0.051,Non significatif,Montería,Córdoba
23068,2022,3.556768469737518,1.8819675420078157,0.01,Haut-Haut,Ayapel,Córdoba
23079,2022,2.6786004782154014,1.1213497306400024,0.01,Haut-Haut,Buenavista,Córdoba
23090,2022,4.280383819381452,1.379417632685562,0.066,Non significatif,Canalete,Córdoba
23162,2022,2.220738434330032,0.19187720637635253,0.221,Non significatif,Cereté,Córdoba
23168,2022,3.129655411197573,0.2016614271054579,0.322,Non significatif,Chimá,Córdoba
23182,2022,2.599493015602339,0.2935710444884308,0.208,Non significatif,Chinú,Córdoba
23189,2022,2.2775773575512153,0.2881495076477756,0.151,Non significatif,Ciénaga de Oro,Córdoba
23300,2022,1.243662405655393,-0.03101048517006945,0.151,Non significatif,Cotorra,Córdoba
23350,2022,2.7933054119580403,1.3873735861062133,0.005,Haut-Haut,La Apartada,Córdoba
23417,2022,2.1152067715022067,0.11631965662624419,0.278,Non significatif,Lorica,Córdoba
23419,2022,2.4636419986868723,0.6888310490519598,0.03,Haut-Haut,Los Córdobas,Córdoba
23464,2022,1.520042133349062,0.05420792675719577,0.151,Non significatif,Momil,Córdoba
23466,2022,3.8429241318045615,2.8483421471832373,0.001,Haut-Haut,Montelíbano,Córdoba
23500,2022,1.6256347654793455,0.06729282292602419,0.205,Non significatif,Moñitos,Córdoba
23555,2022,3.4407438444596035,1.4162415187316264,0.025,Haut-Haut,Planeta Rica,Córdoba
23570,2022,2.55849587147338,0.4797528760828636,0.102,Non significatif,Pueblo Nuevo,Córdoba
23574,2022,2.1479931285320997,0.34619947950624397,0.088,Non significatif,Puerto Escondido,Córdoba
23580,2022,5.090484241661774,4.6215321567648004,0.001,Haut-Haut,Puerto Libertador,Córdoba
23586,2022,1.6433716403718253,0.07882403798282299,0.192,Non significatif,Purísima de la Concepción,Córdoba
23660,2022,1.1449331884864749,-0.046213571696356495,0.21,Non significatif,Sahagún,Córdoba
23670,2022,1.729279223480601,0.1674145694676698,0.083,Non significatif,San Andrés de Sotavento,Córdoba
23672,2022,2.7485251128495447,0.35196222386563947,0.201,Non significatif,San Antero,Córdoba
23675,2022,2.8181890271442454,0.27383567319760205,0.244,Non significatif,San Bernardo del Viento,Córdoba
23678,2022,2.461247466338539,0.17988080267820483,0.268,Non significatif,San Carlos,Córdoba
23682,2022,4.26656832115403,3.5928221910689984,0.001,Haut-Haut,San José de Uré,Córdoba
23686,2022,1.0902572382183544,-0.09317486769864226,0.114,Non significatif,San Pelayo,Córdoba
23807,2022,4.092645758723213,2.6118338847740237,0.005,Haut-Haut,Tierralta,Córdoba
23815,2022,1.8574190169439917,0.1467954441236054,0.172,Non significatif,Tuchín,Córdoba
23855,2022,3.1171423576299144,1.1986719012448162,0.022,Haut-Haut,Valencia,Córdoba
25001,2022,0.0,0.7918852694693762,0.003,Bas-Bas,Agua de Dios,Cundinamarca
25019,2022,0.12937413423098004,0.6840937504255507,0.006,Bas-Bas,Albán,Cundinamarca
25035,2022,0.0,0.682320825281339,0.027,Bas-Bas,Anapoima,Cundinamarca
25040,2022,0.0,0.7152720767623464,0.011,Bas-Bas,Anolaima,Cundinamarca
25053,2022,0.3957614685041484,0.2964417738664733,0.137,Non significatif,Arbeláez,Cundinamarca
25086,2022,0.0,0.4024183869149325,0.141,Non significatif,Beltrán,Cundinamarca
25095,2022,0.0,0.7167958420752699,0.011,Bas-Bas,Bituima,Cundinamarca
25099,2022,0.0,0.7246973586598566,0.009,Bas-Bas,Bojacá,Cundinamarca
25120,2022,0.1759257740316049,0.12085650732579721,0.376,Non significatif,Cabrera,Cundinamarca
25123,2022,0.08320951024997583,0.683820354839363,0.008,Bas-Bas,Cachipay,Cundinamarca
25126,2022,0.0,0.8007415345826558,0.002,Bas-Bas,Cajicá,Cundinamarca
25148,2022,0.584997439154229,0.39809789672425183,0.016,Bas-Bas,Caparrapí,Cundinamarca
25151,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Cáqueza,Cundinamarca
25154,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Carmen de Carupa,Cundinamarca
25168,2022,0.8993888074351707,0.23869251105531789,0.009,Bas-Bas,Chaguaní,Cundinamarca
25175,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Chía,Cundinamarca
25178,2022,0.0,0.7990857004424066,0.002,Bas-Bas,Chipaque,Cundinamarca
25181,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Choachí,Cundinamarca
25183,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Chocontá,Cundinamarca
25200,2022,0.0,0.8007415345826558,0.002,Bas-Bas,Cogua,Cundinamarca
25214,2022,0.0,0.7863168755131664,0.003,Bas-Bas,Cota,Cundinamarca
25224,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Cucunubá,Cundinamarca
25245,2022,0.0,0.7763894817033451,0.004,Bas-Bas,El Colegio,Cundinamarca
25258,2022,0.0,0.6707134116329706,0.026,Bas-Bas,El Peñón,Cundinamarca
25260,2022,0.0,0.783609422787048,0.003,Bas-Bas,El Rosal,Cundinamarca
25269,2022,0.03944795089099214,0.6911511805179381,0.014,Bas-Bas,Facatativá,Cundinamarca
25279,2022,0.0,0.6417415363171286,0.034,Bas-Bas,Fómeque,Cundinamarca
25281,2022,0.0,0.7857235972620152,0.003,Bas-Bas,Fosca,Cundinamarca
25286,2022,0.0167443070528978,0.7757490115796682,0.003,Bas-Bas,Funza,Cundinamarca
25288,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Fúquene,Cundinamarca
25290,2022,0.14240474148716406,0.31899946011384406,0.17,Non significatif,Fusagasugá,Cundinamarca
25293,2022,0.0,0.774260444879677,0.004,Bas-Bas,Gachalá,Cundinamarca
25295,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Gachancipá,Cundinamarca
25297,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Gachetá,Cundinamarca
25299,2022,0.0,0.774260444879677,0.004,Bas-Bas,Gama,Cundinamarca
25307,2022,0.08029244425101253,0.6784687899286423,0.009,Bas-Bas,Girardot,Cundinamarca
25312,2022,0.11231296822900398,0.6932201617788643,0.007,Bas-Bas,Granada,Cundinamarca
25317,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Guachetá,Cundinamarca
25320,2022,0.08007685564084417,0.5634716759151189,0.052,Non significatif,Guaduas,Cundinamarca
25322,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Guasca,Cundinamarca
25324,2022,0.0,0.7573574147815485,0.006,Bas-Bas,Guataquí,Cundinamarca
25326,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Guatavita,Cundinamarca
25328,2022,0.0,0.7415221013197077,0.007,Bas-Bas,Guayabal de Síquima,Cundinamarca
25335,2022,0.1319618270230468,0.42326692859620807,0.111,Non significatif,Guayabetal,Cundinamarca
25339,2022,1.4456506571269756,-0.05035671639153751,0.027,Atypique,Gutiérrez,Cundinamarca
25368,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Jerusalén,Cundinamarca
25372,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Junín,Cundinamarca
25377,2022,0.0,0.8014602962194596,0.001,Bas-Bas,La Calera,Cundinamarca
25386,2022,0.0979211156439258,0.733873889907743,0.003,Bas-Bas,La Mesa,Cundinamarca
25394,2022,0.4398529224148823,0.46899140427508085,0.02,Bas-Bas,La Palma,Cundinamarca
25398,2022,0.29003423688408025,0.5531138125881808,0.016,Bas-Bas,La Peña,Cundinamarca
25402,2022,0.0,0.7860321845510954,0.003,Bas-Bas,La Vega,Cundinamarca
25407,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Lenguazaque,Cundinamarca
25426,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Machetá,Cundinamarca
25430,2022,0.11024251967519051,0.7270245483140295,0.003,Bas-Bas,Madrid,Cundinamarca
25436,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Manta,Cundinamarca
25438,2022,0.0,0.5521310558045018,0.077,Non significatif,Medina,Cundinamarca
25473,2022,0.02330438255339256,0.7691321578678953,0.004,Bas-Bas,Mosquera,Cundinamarca
25483,2022,0.0,0.6898148098140261,0.023,Bas-Bas,Nariño,Cundinamarca
25486,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Nemocón,Cundinamarca
25488,2022,0.0,0.7039681743890361,0.016,Bas-Bas,Nilo,Cundinamarca
25489,2022,0.0,0.7231667095430264,0.009,Bas-Bas,Nimaima,Cundinamarca
25491,2022,0.0,0.7469060032198636,0.007,Bas-Bas,Nocaima,Cundinamarca
25506,2022,0.570475868568202,0.22067319625328385,0.152,Non significatif,Venecia,Cundinamarca
25513,2022,0.46503418025617455,0.49559390229095995,0.006,Bas-Bas,Pacho,Cundinamarca
25518,2022,0.2078797766352978,0.5854586611267987,0.021,Bas-Bas,Paime,Cundinamarca
25524,2022,0.6296129547124139,0.1735263694389327,0.196,Non significatif,Pandi,Cundinamarca
25530,2022,0.28500413377095357,0.1564629528403346,0.324,Non significatif,Paratebueno,Cundinamarca
25535,2022,1.4199942376114927,-0.0391746091725485,0.021,Atypique,Pasca,Cundinamarca
25572,2022,0.46104677262326726,0.4255254917421404,0.033,Bas-Bas,Puerto Salgar,Cundinamarca
25580,2022,0.0,0.543335261651922,0.082,Non significatif,Pulí,Cundinamarca
25592,2022,0.0,0.7560253206979816,0.007,Bas-Bas,Quebradanegra,Cundinamarca
25594,2022,0.0,0.6260048373596843,0.039,Bas-Bas,Quetame,Cundinamarca
25596,2022,0.0,0.7798601244427533,0.004,Bas-Bas,Quipile,Cundinamarca
25599,2022,0.0,0.6939981046372578,0.021,Bas-Bas,Apulo,Cundinamarca
25612,2022,0.0,0.7795393718688386,0.004,Bas-Bas,Ricaurte,Cundinamarca
25645,2022,0.0,0.7844522848595634,0.004,Bas-Bas,San Antonio del Tequendama,Cundinamarca
25649,2022,0.29282685896302946,0.332281761084359,0.133,Non significatif,San Bernardo,Cundinamarca
25653,2022,0.0,0.776670237320994,0.004,Bas-Bas,San Cayetano,Cundinamarca
25658,2022,0.0,0.8014602962194596,0.001,Bas-Bas,San Francisco,Cundinamarca
25662,2022,0.2073447775905992,0.3520805643977638,0.133,Non significatif,San Juan de Rioseco,Cundinamarca
25718,2022,0.0,0.775184343628775,0.004,Bas-Bas,Sasaima,Cundinamarca
25736,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Sesquilé,Cundinamarca
25740,2022,0.0481938623922631,0.7196418600052358,0.007,Bas-Bas,Sibaté,Cundinamarca
25743,2022,0.29914664454020357,0.5114618507483715,0.028,Bas-Bas,Silvania,Cundinamarca
25745,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Simijaca,Cundinamarca
25754,2022,0.030309589344857345,0.7270929689915551,0.007,Bas-Bas,Soacha,Cundinamarca
25758,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Sopó,Cundinamarca
25769,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Subachoque,Cundinamarca
25772,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Suesca,Cundinamarca
25777,2022,0.0,0.7022976333219499,0.016,Bas-Bas,Supatá,Cundinamarca
25779,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Susa,Cundinamarca
25781,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Sutatausa,Cundinamarca
25785,2022,0.0,0.8007415345826558,0.002,Bas-Bas,Tabio,Cundinamarca
25793,2022,0.0,0.8007415345826558,0.002,Bas-Bas,Tausa,Cundinamarca
25797,2022,0.0,0.7798601244427534,0.005,Bas-Bas,Tena,Cundinamarca
25799,2022,0.0,0.799463505743859,0.002,Bas-Bas,Tenjo,Cundinamarca
25805,2022,0.7127058383486938,0.2605998266688191,0.075,Non significatif,Tibacuy,Cundinamarca
25807,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Tibirita,Cundinamarca
25815,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Tocaima,Cundinamarca
25817,2022,0.0,0.8007415345826558,0.002,Bas-Bas,Tocancipá,Cundinamarca
25823,2022,0.0,0.7242169394109381,0.009,Bas-Bas,Topaipí,Cundinamarca
25839,2022,0.22808735728245041,0.6654610395205468,0.001,Bas-Bas,Ubalá,Cundinamarca
25841,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Ubaque,Cundinamarca
25843,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Villa de San Diego de Ubaté,Cundinamarca
25845,2022,0.0,0.6266891089276072,0.037,Bas-Bas,Une,Cundinamarca
25851,2022,0.0,0.7144198637102462,0.01,Bas-Bas,Útica,Cundinamarca
25862,2022,0.36650528070781513,0.5577716924283168,0.006,Bas-Bas,Vergara,Cundinamarca
25867,2022,0.37324421850131634,0.4724341602760714,0.029,Bas-Bas,Vianí,Cundinamarca
25871,2022,0.0,0.72121402650076,0.011,Bas-Bas,Villagómez,Cundinamarca
25873,2022,0.0,0.8014602962194596,0.001,Bas-Bas,Villapinzón,Cundinamarca
25875,2022,0.0909657680582107,0.7328370846936508,0.004,Bas-Bas,Villeta,Cundinamarca
25878,2022,0.9011360753253562,0.22437984724028237,0.027,Bas-Bas,Viotá,Cundinamarca
25885,2022,0.07101350447237713,0.7070418356043733,0.008,Bas-Bas,Yacopí,Cundinamarca
25898,2022,0.5101571881536823,0.48819866381844323,0.003,Bas-Bas,Zipacón,Cundinamarca
25899,2022,0.006027255083367614,0.7978664880354415,0.001,Bas-Bas,Zipaquirá,Cundinamarca
27001,2022,4.173256968121302,3.348495572883832,0.001,Haut-Haut,Quibdó,Chocó
27006,2022,2.198826956380351,0.61363867537776,0.017,Haut-Haut,Acandí,Chocó
27025,2022,4.164392667018894,2.95255169420628,0.003,Haut-Haut,Alto Baudó,Chocó
27050,2022,3.3921706238352254,1.6329297477663498,0.009,Haut-Haut,Atrato,Chocó
27073,2022,4.8461234058172025,2.9032077765337023,0.008,Haut-Haut,Bagadó,Chocó
27075,2022,3.3641171584199476,1.8716063084547918,0.005,Haut-Haut,Bahía Solano,Chocó
27077,2022,3.669853403888843,4.005121673792937,0.001,Haut-Haut,Bajo Baudó,Chocó
27099,2022,3.0967747481008954,1.5002802161136104,0.008,Haut-Haut,Bojayá,Chocó
27135,2022,4.487513688811363,2.5913521523525236,0.007,Haut-Haut,El Cantón del San Pablo,Chocó
27150,2022,2.048430632916503,0.6463449901275184,0.005,Haut-Haut,Carmen del Darién,Chocó
27160,2022,1.5259857176179104,0.1148392955979108,0.027,Haut-Haut,Cértegui,Chocó
27205,2022,2.349635111263563,0.7570565227582846,0.013,Haut-Haut,Condoto,Chocó
27245,2022,4.181994654926591,1.3063827015768872,0.071,Non significatif,El Carmen de Atrato,Chocó
27250,2022,5.391555137775729,4.439099984153576,0.003,Haut-Haut,El Litoral del San Juan,Chocó
27361,2022,4.219400016559896,5.176928139602202,0.001,Haut-Haut,Istmina,Chocó
27372,2022,2.360550275450227,0.8459393879255575,0.007,Haut-Haut,Juradó,Chocó
27413,2022,4.530471816657314,2.804558788313082,0.005,Haut-Haut,Lloró,Chocó
27425,2022,4.33106452285198,3.002318236398854,0.003,Haut-Haut,Medio Atrato,Chocó
27430,2022,5.930908577227616,5.532202176317621,0.001,Haut-Haut,Medio Baudó,Chocó
27450,2022,6.400847703735158,7.533707328054788,0.001,Haut-Haut,Medio San Juan,Chocó
27491,2022,5.092806668795973,4.6072337658402285,0.001,Haut-Haut,Nóvita,Chocó
27495,2022,2.8422488442637235,1.9739915702610442,0.001,Haut-Haut,Nuquí,Chocó
27580,2022,1.6831335829735945,0.16800512033185747,0.058,Non significatif,Río Iró,Chocó
27600,2022,3.625812691212436,1.6978167743922836,0.012,Haut-Haut,Río Quito,Chocó
27615,2022,3.6966797095738926,1.059958376987883,0.076,Non significatif,Riosucio,Chocó
27660,2022,4.19797202011614,0.07488011893174971,0.441,Non significatif,San José del Palmar,Chocó
27745,2022,5.920773145085528,5.541773962937305,0.001,Haut-Haut,Sipí,Chocó
27787,2022,2.6954684300507257,0.957786455275928,0.017,Haut-Haut,Tadó,Chocó
27800,2022,2.709990381925802,0.8919305064310139,0.025,Haut-Haut,Unguía,Chocó
27810,2022,1.5379317306159923,0.11549405458349335,0.036,Haut-Haut,Unión Panamericana,Chocó
41001,2022,0.9913405003587284,-0.05320564254170452,0.288,Non significatif,Neiva,Huila
41006,2022,1.5826757530315942,-0.01184789591672323,0.457,Non significatif,Acevedo,Huila
41013,2022,0.3198620780823415,0.36898779072271415,0.105,Non significatif,Agrado,Huila
41016,2022,1.696990044455209,0.11223938233681506,0.145,Non significatif,Aipe,Huila
41020,2022,4.2052769319176235,-0.46686659743733616,0.31,Non significatif,Algeciras,Huila
41026,2022,0.8002900949344698,0.16546081161876425,0.139,Non significatif,Altamira,Huila
41078,2022,2.742781386715552,0.23971866085898658,0.266,Non significatif,Baraya,Huila
41132,2022,1.9123265573718666,0.04813255843528216,0.358,Non significatif,Campoalegre,Huila
41206,2022,3.251028455410756,0.4000306001403154,0.232,Non significatif,Colombia,Huila
41244,2022,0.6327515946383613,0.2200870991661704,0.137,Non significatif,Elías,Huila
41298,2022,0.730462508380923,0.13567767991248877,0.228,Non significatif,Garzón,Huila
41306,2022,1.3705800067908098,-0.006732646147445842,0.189,Non significatif,Gigante,Huila
41319,2022,1.2689311758041293,0.02291337554603492,0.139,Non significatif,Guadalupe,Huila
41349,2022,1.0052227358080101,-0.08797662485712088,0.191,Non significatif,Hobo,Huila
41357,2022,3.353939821934902,0.09368646580310408,0.407,Non significatif,Íquira,Huila
41359,2022,0.782515932127674,0.13408671342473746,0.207,Non significatif,Isnos,Huila
41378,2022,0.6815152069662395,0.10416692557448708,0.322,Non significatif,La Argentina,Huila
41396,2022,1.9068999971397218,-0.0976578797585476,0.296,Non significatif,La Plata,Huila
41483,2022,2.254358543869618,0.14621436380144887,0.277,Non significatif,Nátaga,Huila
41503,2022,0.6770591949984609,0.20927867490705046,0.138,Non significatif,Oporapa,Huila
41518,2022,0.0,0.061122425782276155,0.471,Non significatif,Paicol,Huila
41524,2022,1.8717104742831225,-0.06924566753662321,0.365,Non significatif,Palermo,Huila
41530,2022,1.1127808775683203,0.0029345544598259857,0.489,Non significatif,Palestina,Huila
41548,2022,0.4690890459802755,0.23548326520483043,0.174,Non significatif,Pital,Huila
41551,2022,0.6839102372158772,0.1376354064109427,0.249,Non significatif,Pitalito,Huila
41615,2022,0.2293060193273633,-0.5437711957163687,0.06,Non significatif,Rivera,Huila
41660,2022,0.949607526747102,0.10730363596429329,0.173,Non significatif,Saladoblanco,Huila
41668,2022,1.0376262906157911,0.06579923366090747,0.242,Non significatif,San Agustín,Huila
41676,2022,1.7442486102532817,0.12997384375171483,0.138,Non significatif,Santa María,Huila
41770,2022,0.8355114177575392,0.09818356535830655,0.268,Non significatif,Suaza,Huila
41791,2022,0.6604559827939507,0.23542248957432252,0.119,Non significatif,Tarqui,Huila
41797,2022,1.7942952985954248,0.02484917939693062,0.399,Non significatif,Tesalia,Huila
41799,2022,3.2378262269414315,0.05450195275224155,0.432,Non significatif,Tello,Huila
41801,2022,1.0891854106039935,-0.06486494153303247,0.195,Non significatif,Teruel,Huila
41807,2022,0.26031194729469964,0.2994974591295917,0.168,Non significatif,Timaná,Huila
41872,2022,1.384720447242946,0.017043991397102623,0.082,Non significatif,Villavieja,Huila
41885,2022,0.36406631056022065,-0.21166206800327317,0.224,Non significatif,Yaguará,Huila
44001,2022,1.0782435985677443,0.1018928566611648,0.095,Non significatif,Riohacha,La Guajira
